Table Name,Field Name,Data Type,Category,Priority,Description,Business Purpose,Example Values,Constraints,Business Rules,Compliance Notes,Related Fields
VendorPerformanceMetric,metricPeriod,DateTime,Temporal,low,"Date and time for metric period","Supports other operations by tracking metric period for VendorPerformanceMetric entities",""2024-10-30T10:00:00Z"; "2024-10-30T14:30:00Z"","NOT NULL; NOT NULL for audit fields","","",""
VendorPerformanceMetric,value,Float,Other,low,"Numeric value for value","Supports other operations by tracking value for VendorPerformanceMetric entities","1.5; 10.25; 100.75","NOT NULL; Must be non-negative for quantities and costs","","",""
VendorPerformanceMetric,target,Float,Other,low,"Numeric value for target","Supports other operations by tracking target for VendorPerformanceMetric entities","1.5; 10.25; 100.75","Must be non-negative for quantities and costs","","",""
VendorPerformanceMetric,unit,String,Other,low,"Unit information","Supports other operations by tracking unit for VendorPerformanceMetric entities",""Example unit"; "Sample unit"; "Test unit"","NOT NULL; UNIQUE","","",""
VendorPerformanceMetric,notes,String,Documentation,low,"Free-text description or notes","Provides detailed information and context for human understanding and documentation",""Precision machining of aerospace engine blade component"; "Quality inspection notes: Surface finish meets specification"","TEXT type; Optional; Max length: 4000 characters; NOT NULL; UNIQUE","","",""
VendorPerformanceMetric,calculatedAt,DateTime,Temporal,low,"Date and time for calculated at","Supports other operations by tracking calculated at for VendorPerformanceMetric entities",""2024-10-30T10:00:00Z"; "2024-10-30T14:30:00Z"","NOT NULL; NOT NULL for audit fields","","",""
ExpeditStatusHistory,id,String,Identity,critical,"Unique identifier for the record","Primary key for database relationships and record identification",""usr-123e4567-e89b-12d3-a456-426614174000"; "wo-987fcdeb-51f2-4567-8901-123456789012"","NOT NULL; UNIQUE; UUID format; NOT NULL; UNIQUE","","",""
ExpeditStatusHistory,expeditRequestId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ExpeditStatusHistory,fromStatus,ExpeditStatus,Other,high,"Reference to ExpeditStatus entity","Establishes relationship with ExpeditStatus for other operations",""expeditstatus-001"; "expeditstatus-123"","","","",""
ExpeditStatusHistory,toStatus,ExpeditStatus,Other,high,"Reference to ExpeditStatus entity","Establishes relationship with ExpeditStatus for other operations",""expeditstatus-001"; "expeditstatus-123"","NOT NULL","","",""
ExpeditStatusHistory,changedById,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
ExpeditStatusHistory,expeditRequest,ExpeditRequest,Other,high,"Reference to ExpeditRequest entity","Establishes relationship with ExpeditRequest for other operations",""expeditrequest-001"; "expeditrequest-123"","NOT NULL","","",""
ExpeditStatusHistory,changedBy,User,Other,high,"Reference to User entity","Establishes relationship with User for other operations",""user-001"; "user-123"","","","",""
ExpeditStatusHistory,reason,String,Other,low,"Reason information","Supports other operations by tracking reason for ExpeditStatusHistory entities",""Example reason"; "Sample reason"; "Test reason"","NOT NULL; UNIQUE","","",""
ExpeditStatusHistory,notes,String,Documentation,low,"Free-text description or notes","Provides detailed information and context for human understanding and documentation",""Precision machining of aerospace engine blade component"; "Quality inspection notes: Surface finish meets specification"","TEXT type; Optional; Max length: 4000 characters; NOT NULL; UNIQUE","","",""
ExpeditStatusHistory,metadata,Json,Other,low,"Metadata information","Supports other operations by tracking metadata for ExpeditStatusHistory entities",""Example metadata"; "Sample metadata"; "Test metadata"","","","",""
ExpeditStatusHistory,changedAt,DateTime,Temporal,low,"Date and time for changed at","Supports other operations by tracking changed at for ExpeditStatusHistory entities",""2024-10-30T10:00:00Z"; "2024-10-30T14:30:00Z"","NOT NULL; NOT NULL for audit fields","","",""
WorkUnit,id,String,Identity,critical,"Unique identifier for the record","Primary key for database relationships and record identification",""usr-123e4567-e89b-12d3-a456-426614174000"; "wo-987fcdeb-51f2-4567-8901-123456789012"","NOT NULL; UNIQUE; UUID format; NOT NULL; UNIQUE","","",""
WorkUnit,createdAt,DateTime,Audit,critical,"Timestamp when the record was initially created","Audit trail for record creation, required for compliance and data integrity",""2024-10-30T10:00:00.000Z"; "2024-10-30T14:22:15.123Z"","NOT NULL; Default: CURRENT_TIMESTAMP; NOT NULL; NOT NULL for audit fields","","","updatedAt; createdBy"
WorkUnit,updatedAt,DateTime,Audit,critical,"Timestamp when the record was last modified","Tracks latest changes for audit trail and data synchronization",""2024-10-30T14:22:15.123Z"; "2024-10-30T16:45:30.456Z"","NOT NULL; Default: CURRENT_TIMESTAMP ON UPDATE; NOT NULL; NOT NULL for audit fields","","","createdAt; updatedBy"
WorkUnit,workCenterId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
WorkUnit,equipment,Equipment,Other,high,"Reference to Equipment entity","Establishes relationship with Equipment for other operations",""equipment-001"; "equipment-123"","NOT NULL","","",""
WorkUnit,workCenter,WorkCenter,Other,high,"Reference to WorkCenter entity","Establishes relationship with WorkCenter for other operations",""workcenter-001"; "workcenter-123"","NOT NULL","","",""
WorkUnit,isActive,Boolean,Status,medium,"Boolean flag indicating if the record is currently active","Simple active/inactive toggle for enabling/disabling entities in business processes","true; false","NOT NULL; Default: true; NOT NULL","","",""
WorkUnit,workUnitCode,String,Other,low,"Work unit code information","Supports other operations by tracking work unit code for WorkUnit entities",""Example work unit code"; "Sample work unit code"; "Test work unit code"","NOT NULL; UNIQUE","","",""
WorkUnit,workUnitName,String,Other,low,"Work unit name information","Supports other operations by tracking work unit name for WorkUnit entities",""Example work unit name"; "Sample work unit name"; "Test work unit name"","NOT NULL; UNIQUE","","",""
WorkUnit,description,String,Documentation,low,"Free-text description or notes","Provides detailed information and context for human understanding and documentation",""Precision machining of aerospace engine blade component"; "Quality inspection notes: Surface finish meets specification"","TEXT type; Optional; Max length: 4000 characters; NOT NULL; UNIQUE","","",""
Alert,id,String,Identity,critical,"Unique identifier for the record","Primary key for database relationships and record identification",""usr-123e4567-e89b-12d3-a456-426614174000"; "wo-987fcdeb-51f2-4567-8901-123456789012"","NOT NULL; UNIQUE; UUID format; NOT NULL; UNIQUE","","",""
Alert,createdAt,DateTime,Audit,critical,"Timestamp when the record was initially created","Audit trail for record creation, required for compliance and data integrity",""2024-10-30T10:00:00.000Z"; "2024-10-30T14:22:15.123Z"","NOT NULL; Default: CURRENT_TIMESTAMP; NOT NULL; NOT NULL for audit fields","","","updatedAt; createdBy"
Alert,updatedAt,DateTime,Audit,critical,"Timestamp when the record was last modified","Tracks latest changes for audit trail and data synchronization",""2024-10-30T14:22:15.123Z"; "2024-10-30T16:45:30.456Z"","NOT NULL; Default: CURRENT_TIMESTAMP ON UPDATE; NOT NULL; NOT NULL for audit fields","","","createdAt; updatedBy"
Alert,alertType,String,Other,low,"Alert type information","Supports other operations by tracking alert type for Alert entities",""Example alert type"; "Sample alert type"; "Test alert type"","NOT NULL; UNIQUE","","",""
Alert,severity,String,Other,low,"Severity information","Supports other operations by tracking severity for Alert entities",""Example severity"; "Sample severity"; "Test severity"","NOT NULL; UNIQUE","","",""
Alert,message,String,Other,low,"Message information","Supports other operations by tracking message for Alert entities",""Example message"; "Sample message"; "Test message"","NOT NULL; UNIQUE","","",""
Alert,details,Json,Other,low,"Details information","Supports other operations by tracking details for Alert entities",""Example details"; "Sample details"; "Test details"","","","",""
Alert,resolved,Boolean,Status,low,"Boolean flag indicating resolved status","Supports other operations by tracking resolved for Alert entities","true; false","NOT NULL","","",""
Alert,resolvedBy,String,Other,low,"Resolved by information","Supports other operations by tracking resolved by for Alert entities",""Example resolved by"; "Sample resolved by"; "Test resolved by"","NOT NULL; UNIQUE","","",""
Alert,resolvedAt,DateTime,Temporal,low,"Date and time for resolved at","Supports other operations by tracking resolved at for Alert entities",""2024-10-30T10:00:00Z"; "2024-10-30T14:30:00Z"","NOT NULL for audit fields","","",""
SOPStep,id,String,Identity,critical,"Unique identifier for the record","Primary key for database relationships and record identification",""usr-123e4567-e89b-12d3-a456-426614174000"; "wo-987fcdeb-51f2-4567-8901-123456789012"","NOT NULL; UNIQUE; UUID format; NOT NULL; UNIQUE","","",""
SOPStep,sopId,String,Relationships,high,"Foreign key reference to related record","Establishes relationship with referenced entity for data integrity",""site-001"; "user-456"; "wo-789"","FOREIGN KEY constraint; References parent table; NOT NULL; UNIQUE","","",""
SOPStep,sop,StandardOperatingProcedure,Other,high,"Reference to StandardOperatingProcedure entity","Establishes relationship with StandardOperatingProcedure for other operations",""standardoperatingprocedure-001"; "standardoperatingprocedure-123"","NOT NULL","","",""
SOPStep,stepNumber,Int,Other,low,"Numeric value for step number","Supports other operations by tracking step number for SOPStep entities","1; 10; 100","NOT NULL","","",""
SOPStep,title,String,Other,low,"Title information","Supports other operations by tracking title for SOPStep entities",""Example title"; "Sample title"; "Test title"","NOT NULL; UNIQUE","","",""
SOPStep,instructions,String,Other,low,"Instructions information","Supports other operations by tracking instructions for SOPStep entities",""Example instructions"; "Sample instructions"; "Test instructions"","NOT NULL; UNIQUE","","",""
SOPStep,isWarning,Boolean,Status,low,"Boolean flag indicating is warning status","Supports other operations by tracking is warning for SOPStep entities","true; false","NOT NULL","","",""
SOPStep,isCritical,Boolean,Status,low,"Boolean flag indicating is critical status","Supports other operations by tracking is critical for SOPStep entities","true; false","NOT NULL","","",""
SOPStep,imageUrls,String,Other,low,"Image urls information","Supports other operations by tracking image urls for SOPStep entities",""Example image urls"; "Sample image urls"; "Test image urls"","NOT NULL; UNIQUE","","",""
